Processing Report
=============================================================
File Processed: grafik do raportu poprawiony 01-2025.xlsx

✅ Processing completed successfully!
Total schedule entries processed: 651

✅ WorkSchedule summary entries:
  ➡️ YearMonth: 2025-01, Day: 2, Employee: 197, Start: 08:00, End: 18:00, Room: None
  ➡️ YearMonth: 2025-01, Day: 18, Employee: 203, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 9
  ➡️ YearMonth: 2025-01, Day: 19, Employee: 203, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 9
  ➡️ YearMonth: 2025-01, Day: 20, Employee: 203, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 9
  ➡️ YearMonth: 2025-01, Day: 21, Employee: 203, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 9
  ➡️ YearMonth: 2025-01, Day: 22, Employee: 203, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 9
  ➡️ YearMonth: 2025-01, Day: 23, Employee: 203, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 9
  ➡️ YearMonth: 2025-01, Day: 24, Employee: 203, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 9
  ➡️ YearMonth: 2025-01, Day: 25, Employee: 203, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 9
  ➡️ YearMonth: 2025-01, Day: 26, Employee: 203, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 9
  ➡️ YearMonth: 2025-01, Day: 27, Employee: 203, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 9
  ➡️ YearMonth: 2025-01, Day: 28, Employee: 203, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 9
  ➡️ YearMonth: 2025-01, Day: 29, Employee: 203, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 9
  ➡️ YearMonth: 2025-01, Day: 30, Employee: 203, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 9
  ➡️ YearMonth: 2025-01, Day: 31, Employee: 203, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 9
  ➡️ YearMonth: 2025-01, Day: 1, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 2, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 3, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 4, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 5, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 6, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 7, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 8, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 9, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 10, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 11, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 12, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 13, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 14, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 15, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 16, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 17, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 18, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 19, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 20, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 21, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 22, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 23, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 24, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 25, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 26, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 27, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 28, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 29, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 30, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 31, Employee: WMO, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 10
  ➡️ YearMonth: 2025-01, Day: 1, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 2, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 3, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 4, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 5, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 6, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 7, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 8, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 9, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 10, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 11, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 12, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 13, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 14, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 15, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 16, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 17, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 18, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 19, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 20, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 21, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 22, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 23, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 24, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 25, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 26, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 27, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 28, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 29, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 30, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 31, Employee: 209, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 1
  ➡️ YearMonth: 2025-01, Day: 1, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 2, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 3, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 4, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 5, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 6, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 7, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 8, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 9, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 10, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 11, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 12, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 13, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 14, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 15, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 16, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 17, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 18, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 19, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 20, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 21, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 22, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 23, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 24, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 25, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 26, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 27, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 28, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 29, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 30, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 31, Employee: 229, Start: 08:00, End: 15:35, Room: GABINET MASAŻU 6
  ➡️ YearMonth: 2025-01, Day: 1, Employee: 228, Start: 09:00, End: 16:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 2, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 3, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 4, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 5, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 6, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 7, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 8, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 9, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 10, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 11, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 12, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 13, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 14, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 15, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 16, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 17, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 18, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 19, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 20, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 21, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 22, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 23, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 24, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 25, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 26, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 27, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 28, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 29, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 30, Employee: 228, Start: 08:00, End: 15:35, Room: MASAŻ KLASYCZNY E
  ➡️ YearMonth: 2025-01, Day: 31, Employee: 228, Start: 08:00, End: 16:05, Room: MASAŻ KLASYCZNY E

=============================================================
End of Report
